entry,run,property,t0,g,Neff_max
315,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),0,1.6948004,3540.83
315,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),3,1.1488367,5220.933
315,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),0,1.5609452,3844.4656
315,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),3,1.1488367,5220.933
315,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),11,2.765787,2165.749
315,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),11,2.7652159,2166.196
315,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),1379,1.0,4622.0
316,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),16,1.91575,3124.1028
316,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.2067403,4972.9014
316,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),13,1.9827793,3020.0034
316,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.2067403,4972.9014
316,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),16,2.3998551,2493.9006
316,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),16,2.3993523,2494.423
316,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),543,1.0,5458.0
317,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),535,2.3761463,2300.3633
317,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),9,1.2517583,4786.8667
317,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),360,2.0530956,2747.5583
317,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),9,1.2517583,4786.8667
317,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),192,3.955052,1468.7544
317,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),192,3.954707,1468.8826
317,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
318,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),4604,7.0743504,197.47397
318,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.2932287,4640.3237
318,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),239,15.685724,367.3404
318,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.2932287,4640.3237
318,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),155,9.963872,586.7197
318,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),155,9.967827,586.48694
318,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
319,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),165,7.7837396,749.7681
319,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.1316224,5303.0054
319,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),150,5.075145,1152.8735
319,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.1316224,5303.0054
319,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),122,5.7172966,1028.2832
319,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),122,5.7130795,1029.0422
319,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
320,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),177,2.9606228,1967.1537
320,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),84,1.3320582,4441.998
320,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),211,2.6677346,2170.3809
320,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),84,1.3320582,4441.998
320,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),73,3.7581267,1577.3816
320,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),73,3.7556942,1578.4033
320,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),4850,1.0,1151.0
321,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),0,1.9147294,3134.1245
321,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),13,1.6341077,3664.3853
321,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),0,1.6758063,3580.963
321,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),13,1.6341077,3664.3853
321,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),8,2.7113585,2210.331
321,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),8,2.7109396,2210.6726
321,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),4903,1.0,1098.0
322,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),97,2.438119,2421.539
322,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),1,1.2067987,4971.8315
322,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),0,1.9457041,3084.2305
322,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),1,1.2067987,4971.8315
322,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),15,3.0025291,1993.6526
322,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),15,3.0002615,1995.1594
322,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),2846,1.0,3155.0
323,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),833,4.4759326,1154.6198
323,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.1214452,5351.131
323,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),21,3.291717,1816.681
323,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.1214452,5351.131
323,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),153,5.8296046,1003.1555
323,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),153,5.8325787,1002.644
323,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),2227,1.0,3774.0
324,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),66,5.231079,1134.5652
324,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.1465309,5234.0503
324,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),67,5.278813,1124.1163
324,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.1465309,5234.0503
324,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),454,5.5702004,995.8349
324,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),474,5.552104,995.47845
324,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),1774,1.0,4227.0
325,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),121,2.135754,2753.126
325,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.2799281,4688.5444
325,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),0,2.0560036,2918.7693
325,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.2799281,4688.5444
325,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),4,3.083493,1944.8723
325,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),4,3.0835614,1944.8291
325,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,7.753787,773.9444
326,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),13,2.1374657,2801.4485
326,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.4386657,4171.226
326,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),0,1.8787992,3194.0613
326,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.4386657,4171.226
326,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),10,3.044465,1967.8334
326,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),10,3.044026,1968.1173
326,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),4334,1.0,1667.0
327,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),339,1.9871446,2849.3145
327,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),32,1.309159,4559.4155
327,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),383,2.1351001,2631.2583
327,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),32,1.309159,4559.4155
327,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),215,2.963749,1952.2571
327,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),215,2.964247,1951.9291
327,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),1233,1.0,4768.0
328,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),494,2.3241208,2369.4983
328,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),22,1.087466,5498.103
328,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),524,2.4438515,2241.1345
328,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),22,1.087466,5498.103
328,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),186,3.909275,1487.488
328,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),186,3.9074492,1488.1831
328,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),3609,1.0,2392.0
329,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),154,8.310775,703.5445
329,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.1707044,5125.974
329,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),81,5.535429,1069.4745
329,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.1707044,5125.974
329,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),168,5.641299,1033.9818
329,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),168,5.645389,1033.2325
329,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),2327,1.0,3674.0
330,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),130,3.4262335,1713.5435
330,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.1653919,5149.341
330,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),153,2.6332328,2220.8442
330,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.1653919,5149.341
330,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),72,3.3732088,1757.6736
330,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),72,3.3749976,1756.742
330,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),328,1.0,5673.0
331,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),43,7.722027,771.5591
331,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.2210715,4914.536
331,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),46,5.7721257,1031.6823
331,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.2210715,4914.536
331,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),605,4.216404,1279.7635
331,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),605,4.211958,1281.1144
331,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),1886,1.0,4115.0
332,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),1101,2.6653605,1838.4005
332,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),6,1.3658189,4389.308
332,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),726,2.447206,2155.5193
332,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),6,1.3658189,4389.308
332,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),731,2.7919416,1887.5753
332,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),731,2.7914906,1887.8802
332,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),3755,1.0,2246.0
333,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),59,3.1358168,1894.8811
333,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),2,1.1371074,5275.667
333,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),68,2.7983491,2120.1787
333,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),2,1.1371074,5275.667
333,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),53,3.6198885,1643.1445
333,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),53,3.6208487,1642.7089
333,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
334,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),5,2.518771,2380.5261
334,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),6,1.197589,5005.8906
334,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),0,1.8831952,3186.6055
334,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),6,1.197589,5005.8906
334,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),8,2.549661,2350.5085
334,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),8,2.5495694,2350.593
334,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
335,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),48,2.3803291,2500.9146
335,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.2898446,4652.4985
335,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),45,2.2070487,2698.6265
335,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.2898446,4652.4985
335,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),14,2.851212,2099.8088
335,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),14,2.8524685,2098.8838
335,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
336,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),20,2.9683042,2014.9552
336,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),39,1.162991,5126.4365
336,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),21,2.7076528,2208.555
336,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),39,1.162991,5126.4365
336,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),16,3.1841688,1879.6115
336,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),16,3.1853037,1878.9418
336,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),789,1.0,5212.0
337,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),27,1.71165,3490.1995
337,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),1,1.1991675,5003.471
337,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),0,1.5592484,3848.649
337,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),1,1.1991675,5003.471
337,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),10,2.3566806,2542.1348
337,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),10,2.3568015,2542.0044
337,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),4401,1.0,1600.0
338,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),30,1.9642315,3039.8657
338,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.1806526,5082.782
338,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),0,1.5356905,3907.6882
338,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.1806526,5082.782
338,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),12,3.2495084,1843.048
338,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),12,3.2500064,1842.7656
338,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),4048,1.0,1953.0
339,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),11,2.041821,2933.6558
339,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.2271072,4890.3633
339,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),10,1.8972657,3157.7021
339,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.2271072,4890.3633
339,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),8,2.59395,2310.376
339,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),8,2.593838,2310.4758
339,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),3754,1.0,2247.0
340,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),21,2.35363,2540.756
340,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.1325372,5298.722
340,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),31,1.9895085,3000.7412
340,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.1325372,5298.722
340,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),17,3.2094796,1864.4767
340,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),17,3.2101295,1864.0992
340,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),3613,1.0,2388.0
341,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),89,4.399441,1343.8071
341,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.205115,4979.608
341,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),88,3.5366387,1671.9265
341,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.205115,4979.608
341,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),18,7.3387623,815.2601
341,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),18,7.33634,815.5293
341,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.024085,5859.8647
342,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),9,2.2447178,2669.378
342,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),1,1.306679,4591.7935
342,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),10,2.1419427,2796.9937
342,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),1,1.306679,4591.7935
342,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),9,3.0166266,1986.3247
342,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),9,3.0136185,1988.3074
342,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),72,1.0,5929.0
343,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),2104,6.935169,561.9185
343,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),20,1.8271469,3273.4094
343,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),1790,5.1011753,825.49603
343,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),20,1.8271469,3273.4094
343,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),85,7.116138,831.3498
343,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),85,7.120354,830.85754
343,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),3054,1.0,2947.0
344,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),211,2.0760736,2788.9185
